year,round,date,driver_id,position,points,wins
2023,12,2023-07-30,zhou,16,4.0,0
2023,12,2023-07-30,tsunoda,17,3.0,0
2023,12,2023-07-30,kevin_magnussen,18,2.0,0
2023,12,2023-07-30,sargeant,19,0.0,0
2023,12,2023-07-30,de_vries,20,0.0,0
2023,12,2023-07-30,ricciardo,21,0.0,0
2023,13,2023-08-27,max_verstappen,1,339.0,11
2023,13,2023-08-27,perez,2,201.0,2
2023,13,2023-08-27,alonso,3,168.0,0
2023,13,2023-08-27,hamilton,4,156.0,0
2023,13,2023-08-27,sainz,5,102.0,0
2023,13,2023-08-27,leclerc,6,99.0,0
2023,13,2023-08-27,russell,7,99.0,0
2023,13,2023-08-27,norris,8,75.0,0
2023,13,2023-08-27,stroll,9,47.0,0
2023,13,2023-08-27,gasly,10,37.0,0
2023,13,2023-08-27,ocon,11,36.0,0
2023,13,2023-08-27,piastri,12,36.0,0
2023,13,2023-08-27,albon,13,15.0,0
2023,13,2023-08-27,hulkenberg,14,9.0,0
2023,13,2023-08-27,bottas,15,5.0,0
2023,13,2023-08-27,zhou,16,4.0,0
2023,13,2023-08-27,tsunoda,17,3.0,0
2023,13,2023-08-27,kevin_magnussen,18,2.0,0
2023,13,2023-08-27,sargeant,19,0.0,0
2023,13,2023-08-27,de_vries,20,0.0,0
2023,13,2023-08-27,ricciardo,21,0.0,0
2023,13,2023-08-27,lawson,22,0.0,0
2023,14,2023-09-03,max_verstappen,1,364.0,12
2023,14,2023-09-03,perez,2,219.0,2
2023,14,2023-09-03,alonso,3,170.0,0
2023,14,2023-09-03,hamilton,4,164.0,0
2023,14,2023-09-03,sainz,5,117.0,0
2023,14,2023-09-03,leclerc,6,111.0,0
2023,14,2023-09-03,russell,7,109.0,0
2023,14,2023-09-03,norris,8,79.0,0
2023,14,2023-09-03,stroll,9,47.0,0
2023,14,2023-09-03,gasly,10,37.0,0
2023,14,2023-09-03,ocon,11,36.0,0
2023,14,2023-09-03,piastri,12,36.0,0
2023,14,2023-09-03,albon,13,21.0,0
2023,14,2023-09-03,hulkenberg,14,9.0,0
2023,14,2023-09-03,bottas,15,6.0,0
2023,14,2023-09-03,zhou,16,4.0,0
2023,14,2023-09-03,tsunoda,17,3.0,0
2023,14,2023-09-03,kevin_magnussen,18,2.0,0
2023,14,2023-09-03,sargeant,19,0.0,0
2023,14,2023-09-03,lawson,20,0.0,0
2023,14,2023-09-03,de_vries,21,0.0,0
2023,14,2023-09-03,ricciardo,22,0.0,0
2023,15,2023-09-17,max_verstappen,1,374.0,12
2023,15,2023-09-17,perez,2,223.0,2
2023,15,2023-09-17,hamilton,3,180.0,0
2023,15,2023-09-17,alonso,4,170.0,0
2023,15,2023-09-17,sainz,5,142.0,1
2023,15,2023-09-17,leclerc,6,123.0,0
2023,15,2023-09-17,russell,7,109.0,0
2023,15,2023-09-17,norris,8,97.0,0
2023,15,2023-09-17,stroll,9,47.0,0
2023,15,2023-09-17,gasly,10,45.0,0
2023,15,2023-09-17,piastri,11,42.0,0
2023,15,2023-09-17,ocon,12,36.0,0
2023,15,2023-09-17,albon,13,21.0,0
2023,15,2023-09-17,hulkenberg,14,9.0,0
2023,15,2023-09-17,bottas,15,6.0,0
2023,15,2023-09-17,zhou,16,4.0,0
2023,15,2023-09-17,tsunoda,17,3.0,0
2023,15,2023-09-17,kevin_magnussen,18,3.0,0
2023,15,2023-09-17,lawson,19,2.0,0
2023,15,2023-09-17,sargeant,20,0.0,0
2023,15,2023-09-17,de_vries,21,0.0,0
2023,15,2023-09-17,ricciardo,22,0.0,0
2023,16,2023-09-24,max_verstappen,1,400.0,13
2023,16,2023-09-24,perez,2,223.0,2
2023,16,2023-09-24,hamilton,3,190.0,0
2023,16,2023-09-24,alonso,4,174.0,0
2023,16,2023-09-24,sainz,5,150.0,1
2023,16,2023-09-24,leclerc,6,135.0,0
2023,16,2023-09-24,norris,7,115.0,0
2023,16,2023-09-24,russell,8,115.0,0
2023,16,2023-09-24,piastri,9,57.0,0
2023,16,2023-09-24,stroll,10,47.0,0
2023,16,2023-09-24,gasly,11,46.0,0
2023,16,2023-09-24,ocon,12,38.0,0
2023,16,2023-09-24,albon,13,21.0,0
2023,16,2023-09-24,hulkenberg,14,9.0,0
2023,16,2023-09-24,bottas,15,6.0,0
2023,16,2023-09-24,zhou,16,4.0,0
2023,16,2023-09-24,tsunoda,17,3.0,0
2023,16,2023-09-24,kevin_magnussen,18,3.0,0
2023,16,2023-09-24,lawson,19,2.0,0
2023,16,2023-09-24,sargeant,20,0.0,0
2023,16,2023-09-24,de_vries,21,0.0,0
2023,16,2023-09-24,ricciardo,22,0.0,0
2023,17,2023-10-08,max_verstappen,1,433.0,14
2023,17,2023-10-08,perez,2,224.0,2
2023,17,2023-10-08,hamilton,3,194.0,0
2023,17,2023-10-08,alonso,4,183.0,0
2023,17,2023-10-08,sainz,5,153.0,1
2023,17,2023-10-08,leclerc,6,145.0,0
2023,17,2023-10-08,norris,7,136.0,0
2023,17,2023-10-08,russell,8,132.0,0
2023,17,2023-10-08,piastri,9,83.0,0
2023,17,2023-10-08,stroll,10,47.0,0
2023,17,2023-10-08,gasly,11,46.0,0
2023,17,2023-10-08,ocon,12,44.0,0
2023,17,2023-10-08,albon,13,23.0,0
2023,17,2023-10-08,bottas,14,10.0,0
2023,17,2023-10-08,hulkenberg,15,9.0,0
2023,17,2023-10-08,zhou,16,6.0,0
2023,17,2023-10-08,tsunoda,17,3.0,0
2023,17,2023-10-08,kevin_magnussen,18,3.0,0
2023,17,2023-10-08,lawson,19,2.0,0
2023,17,2023-10-08,sargeant,20,0.0,0
2023,17,2023-10-08,de_vries,21,0.0,0
2023,17,2023-10-08,ricciardo,22,0.0,0
2023,18,2023-10-22,max_verstappen,1,466.0,15
2023,18,2023-10-22,perez,2,240.0,2
2023,18,2023-10-22,hamilton,3,201.0,0
2023,18,2023-10-22,alonso,4,183.0,0
2023,18,2023-10-22,sainz,5,171.0,1
2023,18,2023-10-22,norris,6,159.0,0
2023,18,2023-10-22,leclerc,7,151.0,0
2023,18,2023-10-22,russell,8,143.0,0
2023,18,2023-10-22,piastri,9,83.0,0
2023,18,2023-10-22,gasly,10,56.0,0
2023,18,2023-10-22,stroll,11,53.0,0
2023,18,2023-10-22,ocon,12,44.0,0
2023,18,2023-10-22,albon,13,25.0,0
2023,18,2023-10-22,bottas,14,10.0,0
2023,18,2023-10-22,hulkenberg,15,9.0,0
2023,18,2023-10-22,tsunoda,16,8.0,0
2023,18,2023-10-22,zhou,17,6.0,0
2023,18,2023-10-22,kevin_magnussen,18,3.0,0
2023,18,2023-10-22,lawson,19,2.0,0
2023,18,2023-10-22,sargeant,20,1.0,0
2023,18,2023-10-22,de_vries,21,0.0,0
2023,18,2023-10-22,ricciardo,22,0.0,0
2023,19,2023-10-29,max_verstappen,1,491.0,16
2023,19,2023-10-29,perez,2,240.0,2
2023,19,2023-10-29,hamilton,3,220.0,0
2023,19,2023-10-29,sainz,4,183.0,1
2023,19,2023-10-29,alonso,5,183.0,0
2023,19,2023-10-29,norris,6,169.0,0
2023,19,2023-10-29,leclerc,7,166.0,0
2023,19,2023-10-29,russell,8,151.0,0
2023,19,2023-10-29,piastri,9,87.0,0
2023,19,2023-10-29,gasly,10,56.0,0
2023,19,2023-10-29,stroll,11,53.0,0
2023,19,2023-10-29,ocon,12,45.0,0
2023,19,2023-10-29,albon,13,27.0,0
2023,19,2023-10-29,bottas,14,10.0,0
2023,19,2023-10-29,hulkenberg,15,9.0,0
2023,19,2023-10-29,tsunoda,16,8.0,0
2023,19,2023-10-29,ricciardo,17,6.0,0
2023,19,2023-10-29,zhou,18,6.0,0
2023,19,2023-10-29,kevin_magnussen,19,3.0,0
2023,19,2023-10-29,lawson,20,2.0,0
2023,19,2023-10-29,sargeant,21,1.0,0
2023,19,2023-10-29,de_vries,22,0.0,0
2023,20,2023-11-05,max_verstappen,1,524.0,17
2023,20,2023-11-05,perez,2,258.0,2
2023,20,2023-11-05,hamilton,3,226.0,0
2023,20,2023-11-05,alonso,4,198.0,0
2023,20,2023-11-05,norris,5,195.0,0
2023,20,2023-11-05,sainz,6,192.0,1
2023,20,2023-11-05,leclerc,7,170.0,0
2023,20,2023-11-05,russell,8,156.0,0
2023,20,2023-11-05,piastri,9,87.0,0
2023,20,2023-11-05,stroll,10,63.0,0
2023,20,2023-11-05,gasly,11,62.0,0
2023,20,2023-11-05,ocon,12,46.0,0
2023,20,2023-11-05,albon,13,27.0,0
2023,20,2023-11-05,tsunoda,14,13.0,0
2023,20,2023-11-05,bottas,15,10.0,0
2023,20,2023-11-05,hulkenberg,16,9.0,0
2023,20,2023-11-05,ricciardo,17,6.0,0
2023,20,2023-11-05,zhou,18,6.0,0
2023,20,2023-11-05,kevin_magnussen,19,3.0,0
2023,20,2023-11-05,lawson,20,2.0,0
2023,20,2023-11-05,sargeant,21,1.0,0
2023,20,2023-11-05,de_vries,22,0.0,0
2023,21,2023-11-19,max_verstappen,1,549.0,18
2023,21,2023-11-19,perez,2,273.0,2
2023,21,2023-11-19,hamilton,3,232.0,0
2023,21,2023-11-19,sainz,4,200.0,1
2023,21,2023-11-19,alonso,5,200.0,0
2023,21,2023-11-19,norris,6,195.0,0
2023,21,2023-11-19,leclerc,7,188.0,0
2023,21,2023-11-19,russell,8,160.0,0
2023,21,2023-11-19,piastri,9,89.0,0
2023,21,2023-11-19,stroll,10,73.0,0
2023,21,2023-11-19,gasly,11,62.0,0
2023,21,2023-11-19,ocon,12,58.0,0
2023,21,2023-11-19,albon,13,27.0,0
2023,21,2023-11-19,tsunoda,14,13.0,0
2023,21,2023-11-19,bottas,15,10.0,0
2023,21,2023-11-19,hulkenberg,16,9.0,0
2023,21,2023-11-19,ricciardo,17,6.0,0
2023,21,2023-11-19,zhou,18,6.0,0
2023,21,2023-11-19,kevin_magnussen,19,3.0,0
2023,21,2023-11-19,lawson,20,2.0,0
2023,21,2023-11-19,sargeant,21,1.0,0
2023,21,2023-11-19,de_vries,22,0.0,0
2023,22,2023-11-26,max_verstappen,1,575.0,19
2023,22,2023-11-26,perez,2,285.0,2
2023,22,2023-11-26,hamilton,3,234.0,0
2023,22,2023-11-26,alonso,4,206.0,0
2023,22,2023-11-26,leclerc,5,206.0,0
2023,22,2023-11-26,norris,6,205.0,0
2023,22,2023-11-26,sainz,7,200.0,1
2023,22,2023-11-26,russell,8,175.0,0
2023,22,2023-11-26,piastri,9,97.0,0
2023,22,2023-11-26,stroll,10,74.0,0
2023,22,2023-11-26,gasly,11,62.0,0
2023,22,2023-11-26,ocon,12,58.0,0
2023,22,2023-11-26,albon,13,27.0,0
2023,22,2023-11-26,tsunoda,14,17.0,0
2023,22,2023-11-26,bottas,15,10.0,0
2023,22,2023-11-26,hulkenberg,16,9.0,0
2023,22,2023-11-26,ricciardo,17,6.0,0
2023,22,2023-11-26,zhou,18,6.0,0
2023,22,2023-11-26,kevin_magnussen,19,3.0,0
2023,22,2023-11-26,lawson,20,2.0,0
2023,22,2023-11-26,sargeant,21,1.0,0
2023,22,2023-11-26,de_vries,22,0.0,0
2024,1,2024-03-02,max_verstappen,1,26.0,1
2024,1,2024-03-02,perez,2,18.0,0
2024,1,2024-03-02,sainz,3,15.0,0
2024,1,2024-03-02,leclerc,4,12.0,0
2024,1,2024-03-02,russell,5,10.0,0
2024,1,2024-03-02,norris,6,8.0,0
2024,1,2024-03-02,hamilton,7,6.0,0
2024,1,2024-03-02,piastri,8,4.0,0
2024,1,2024-03-02,alonso,9,2.0,0
2024,1,2024-03-02,stroll,10,1.0,0
2024,1,2024-03-02,zhou,11,0.0,0
2024,1,2024-03-02,kevin_magnussen,12,0.0,0
2024,1,2024-03-02,ricciardo,13,0.0,0
2024,1,2024-03-02,tsunoda,14,0.0,0
2024,1,2024-03-02,albon,15,0.0,0
2024,1,2024-03-02,hulkenberg,16,0.0,0
2024,1,2024-03-02,ocon,17,0.0,0
2024,1,2024-03-02,gasly,18,0.0,0
2024,1,2024-03-02,bottas,19,0.0,0
2024,1,2024-03-02,sargeant,20,0.0,0
2024,2,2024-03-09,max_verstappen,1,51.0,2
2024,2,2024-03-09,perez,2,36.0,0
2024,2,2024-03-09,leclerc,3,28.0,0
2024,2,2024-03-09,russell,4,18.0,0
2024,2,2024-03-09,piastri,5,16.0,0
2024,2,2024-03-09,sainz,6,15.0,0
2024,2,2024-03-09,alonso,7,12.0,0
2024,2,2024-03-09,norris,8,12.0,0
2024,2,2024-03-09,hamilton,9,8.0,0
2024,2,2024-03-09,bearman,10,6.0,0
2024,2,2024-03-09,hulkenberg,11,1.0,0
2024,2,2024-03-09,stroll,12,1.0,0
2024,2,2024-03-09,albon,13,0.0,0
2024,2,2024-03-09,zhou,14,0.0,0
2024,2,2024-03-09,kevin_magnussen,15,0.0,0
2024,2,2024-03-09,ricciardo,16,0.0,0
2024,2,2024-03-09,ocon,17,0.0,0
2024,2,2024-03-09,tsunoda,18,0.0,0
2024,2,2024-03-09,sargeant,19,0.0,0
2024,2,2024-03-09,bottas,20,0.0,0
2024,2,2024-03-09,gasly,21,0.0,0
2024,3,2024-03-24,max_verstappen,1,51.0,2
2024,3,2024-03-24,leclerc,2,47.0,0
2024,3,2024-03-24,perez,3,46.0,0
2024,3,2024-03-24,sainz,4,40.0,1
2024,3,2024-03-24,piastri,5,28.0,0
2024,3,2024-03-24,norris,6,27.0,0
2024,3,2024-03-24,russell,7,18.0,0
2024,3,2024-03-24,alonso,8,16.0,0
2024,3,2024-03-24,stroll,9,9.0,0
2024,3,2024-03-24,hamilton,10,8.0,0
2024,3,2024-03-24,tsunoda,11,6.0,0
2024,3,2024-03-24,bearman,12,6.0,0
2024,3,2024-03-24,hulkenberg,13,3.0,0
2024,3,2024-03-24,kevin_magnussen,14,1.0,0
2024,3,2024-03-24,albon,15,0.0,0
2024,3,2024-03-24,zhou,16,0.0,0
2024,3,2024-03-24,ricciardo,17,0.0,0
2024,3,2024-03-24,ocon,18,0.0,0
2024,3,2024-03-24,gasly,19,0.0,0
2024,3,2024-03-24,bottas,20,0.0,0
2024,3,2024-03-24,sargeant,21,0.0,0
2024,4,2024-04-07,max_verstappen,1,77.0,3
2024,4,2024-04-07,perez,2,64.0,0
2024,4,2024-04-07,leclerc,3,59.0,0
2024,4,2024-04-07,sainz,4,55.0,1
2024,4,2024-04-07,norris,5,37.0,0
2024,4,2024-04-07,piastri,6,32.0,0
2024,4,2024-04-07,russell,7,24.0,0
2024,4,2024-04-07,alonso,8,24.0,0
2024,4,2024-04-07,hamilton,9,10.0,0
2024,4,2024-04-07,stroll,10,9.0,0
2024,4,2024-04-07,tsunoda,11,7.0,0
2024,4,2024-04-07,bearman,12,6.0,0
2024,4,2024-04-07,hulkenberg,13,3.0,0
2024,4,2024-04-07,kevin_magnussen,14,1.0,0
2024,4,2024-04-07,albon,15,0.0,0
2024,4,2024-04-07,zhou,16,0.0,0
2024,4,2024-04-07,ricciardo,17,0.0,0
2024,4,2024-04-07,ocon,18,0.0,0
2024,4,2024-04-07,gasly,19,0.0,0
2024,4,2024-04-07,bottas,20,0.0,0
2024,4,2024-04-07,sargeant,21,0.0,0
2024,5,2024-04-21,max_verstappen,1,110.0,4
2024,5,2024-04-21,perez,2,85.0,0
2024,5,2024-04-21,leclerc,3,76.0,0
2024,5,2024-04-21,sainz,4,69.0,1
2024,5,2024-04-21,norris,5,58.0,0
2024,5,2024-04-21,piastri,6,38.0,0
2024,5,2024-04-21,russell,7,33.0,0
2024,5,2024-04-21,alonso,8,31.0,0
2024,5,2024-04-21,hamilton,9,19.0,0
2024,5,2024-04-21,stroll,10,9.0,0
2024,5,2024-04-21,tsunoda,11,7.0,0
2024,5,2024-04-21,bearman,12,6.0,0
2024,5,2024-04-21,hulkenberg,13,4.0,0
2024,5,2024-04-21,kevin_magnussen,14,1.0,0
2024,5,2024-04-21,albon,15,0.0,0
2024,5,2024-04-21,ocon,16,0.0,0
2024,5,2024-04-21,zhou,17,0.0,0
2024,5,2024-04-21,ricciardo,18,0.0,0
2024,5,2024-04-21,gasly,19,0.0,0
2024,5,2024-04-21,bottas,20,0.0,0
2024,5,2024-04-21,sargeant,21,0.0,0
2024,6,2024-05-05,max_verstappen,1,136.0,4
2024,6,2024-05-05,perez,2,103.0,0
2024,6,2024-05-05,leclerc,3,98.0,0
2024,6,2024-05-05,norris,4,83.0,1
2024,6,2024-05-05,sainz,5,83.0,1
2024,6,2024-05-05,piastri,6,41.0,0
2024,6,2024-05-05,russell,7,37.0,0
2024,6,2024-05-05,alonso,8,33.0,0
2024,6,2024-05-05,hamilton,9,27.0,0
2024,6,2024-05-05,tsunoda,10,14.0,0
2024,6,2024-05-05,stroll,11,9.0,0
2024,6,2024-05-05,bearman,12,6.0,0
2024,6,2024-05-05,hulkenberg,13,6.0,0
2024,6,2024-05-05,ricciardo,14,5.0,0
2024,6,2024-05-05,ocon,15,1.0,0
2024,6,2024-05-05,kevin_magnussen,16,1.0,0
2024,6,2024-05-05,albon,17,0.0,0
2024,6,2024-05-05,zhou,18,0.0,0
2024,6,2024-05-05,gasly,19,0.0,0
2024,6,2024-05-05,bottas,20,0.0,0
2024,6,2024-05-05,sargeant,21,0.0,0
2024,7,2024-05-19,max_verstappen,1,161.0,5
2024,7,2024-05-19,leclerc,2,113.0,0
2024,7,2024-05-19,perez,3,107.0,0
2024,7,2024-05-19,norris,4,101.0,1
2024,7,2024-05-19,sainz,5,93.0,1
2024,7,2024-05-19,piastri,6,53.0,0
2024,7,2024-05-19,russell,7,44.0,0
2024,7,2024-05-19,hamilton,8,35.0,0
2024,7,2024-05-19,alonso,9,33.0,0
2024,7,2024-05-19,tsunoda,10,15.0,0
2024,7,2024-05-19,stroll,11,11.0,0
2024,7,2024-05-19,bearman,12,6.0,0
2024,7,2024-05-19,hulkenberg,13,6.0,0
2024,7,2024-05-19,ricciardo,14,5.0,0
2024,7,2024-05-19,ocon,15,1.0,0
2024,7,2024-05-19,kevin_magnussen,16,1.0,0
2024,7,2024-05-19,albon,17,0.0,0
2024,7,2024-05-19,zhou,18,0.0,0
2024,7,2024-05-19,gasly,19,0.0,0
2024,7,2024-05-19,bottas,20,0.0,0
2024,7,2024-05-19,sargeant,21,0.0,0
2024,8,2024-05-26,max_verstappen,1,169.0,5
2024,8,2024-05-26,leclerc,2,138.0,1
2024,8,2024-05-26,norris,3,113.0,1
2024,8,2024-05-26,sainz,4,108.0,1
2024,8,2024-05-26,perez,5,107.0,0
2024,8,2024-05-26,piastri,6,71.0,0
2024,8,2024-05-26,russell,7,54.0,0
2024,8,2024-05-26,hamilton,8,42.0,0
2024,8,2024-05-26,alonso,9,33.0,0
2024,8,2024-05-26,tsunoda,10,19.0,0
2024,8,2024-05-26,stroll,11,11.0,0
2024,8,2024-05-26,bearman,12,6.0,0
2024,8,2024-05-26,hulkenberg,13,6.0,0
2024,8,2024-05-26,ricciardo,14,5.0,0
2024,8,2024-05-26,albon,15,2.0,0
2024,8,2024-05-26,ocon,16,1.0,0
2024,8,2024-05-26,kevin_magnussen,17,1.0,0
2024,8,2024-05-26,gasly,18,1.0,0
2024,8,2024-05-26,zhou,19,0.0,0
2024,8,2024-05-26,bottas,20,0.0,0
2024,8,2024-05-26,sargeant,21,0.0,0
2024,9,2024-06-09,max_verstappen,1,194.0,6
2024,9,2024-06-09,leclerc,2,138.0,1
2024,9,2024-06-09,norris,3,131.0,1
2024,9,2024-06-09,sainz,4,108.0,1
2024,9,2024-06-09,perez,5,107.0,0
2024,9,2024-06-09,piastri,6,81.0,0
2024,9,2024-06-09,russell,7,69.0,0
2024,9,2024-06-09,hamilton,8,55.0,0
2024,9,2024-06-09,alonso,9,41.0,0
2024,9,2024-06-09,tsunoda,10,19.0,0
2024,9,2024-06-09,stroll,11,17.0,0
2024,9,2024-06-09,ricciardo,12,9.0,0
2024,9,2024-06-09,bearman,13,6.0,0
2024,9,2024-06-09,hulkenberg,14,6.0,0
2024,9,2024-06-09,gasly,15,3.0,0
2024,9,2024-06-09,albon,16,2.0,0
2024,9,2024-06-09,ocon,17,2.0,0
2024,9,2024-06-09,kevin_magnussen,18,1.0,0
2024,9,2024-06-09,zhou,19,0.0,0
2024,9,2024-06-09,bottas,20,0.0,0
2024,9,2024-06-09,sargeant,21,0.0,0
2024,10,2024-06-23,max_verstappen,1,219.0,7
2024,10,2024-06-23,norris,2,150.0,1
2024,10,2024-06-23,leclerc,3,148.0,1
2024,10,2024-06-23,sainz,4,116.0,1
2024,10,2024-06-23,perez,5,111.0,0
2024,10,2024-06-23,piastri,6,87.0,0
2024,10,2024-06-23,russell,7,81.0,0
2024,10,2024-06-23,hamilton,8,70.0,0
2024,10,2024-06-23,alonso,9,41.0,0
2024,10,2024-06-23,tsunoda,10,19.0,0
2024,10,2024-06-23,stroll,11,17.0,0
2024,10,2024-06-23,ricciardo,12,9.0,0
2024,10,2024-06-23,bearman,13,6.0,0
2024,10,2024-06-23,hulkenberg,14,6.0,0
2024,10,2024-06-23,gasly,15,5.0,0
2024,10,2024-06-23,ocon,16,3.0,0
2024,10,2024-06-23,albon,17,2.0,0
2024,10,2024-06-23,kevin_magnussen,18,1.0,0
2024,10,2024-06-23,zhou,19,0.0,0
2024,10,2024-06-23,bottas,20,0.0,0
2024,10,2024-06-23,sargeant,21,0.0,0
2024,11,2024-06-30,max_verstappen,1,237.0,7
2024,11,2024-06-30,norris,2,156.0,1
2024,11,2024-06-30,leclerc,3,150.0,1
2024,11,2024-06-30,sainz,4,135.0,1
2024,11,2024-06-30,perez,5,118.0,0
2024,11,2024-06-30,piastri,6,112.0,0
2024,11,2024-06-30,russell,7,111.0,1
2024,11,2024-06-30,hamilton,8,85.0,0
2024,11,2024-06-30,alonso,9,41.0,0
2024,11,2024-06-30,tsunoda,10,19.0,0
2024,11,2024-06-30,stroll,11,17.0,0
2024,11,2024-06-30,hulkenberg,12,14.0,0
2024,11,2024-06-30,ricciardo,13,11.0,0
2024,11,2024-06-30,bearman,14,6.0,0
2024,11,2024-06-30,gasly,15,6.0,0
2024,11,2024-06-30,kevin_magnussen,16,5.0,0
2024,11,2024-06-30,ocon,17,3.0,0
2024,11,2024-06-30,albon,18,2.0,0
2024,11,2024-06-30,zhou,19,0.0,0
2024,11,2024-06-30,bottas,20,0.0,0
2024,11,2024-06-30,sargeant,21,0.0,0
2024,12,2024-07-07,max_verstappen,1,255.0,7
2024,12,2024-07-07,norris,2,171.0,1
2024,12,2024-07-07,leclerc,3,150.0,1
2024,12,2024-07-07,sainz,4,146.0,1
2024,12,2024-07-07,piastri,5,124.0,0
2024,12,2024-07-07,perez,6,118.0,0
2024,12,2024-07-07,russell,7,111.0,1
2024,12,2024-07-07,hamilton,8,110.0,1
2024,12,2024-07-07,alonso,9,45.0,0
2024,12,2024-07-07,stroll,10,23.0,0
2024,12,2024-07-07,hulkenberg,11,22.0,0
2024,12,2024-07-07,tsunoda,12,20.0,0
2024,12,2024-07-07,ricciardo,13,11.0,0
2024,12,2024-07-07,bearman,14,6.0,0
2024,12,2024-07-07,gasly,15,6.0,0
2024,12,2024-07-07,kevin_magnussen,16,5.0,0
2024,12,2024-07-07,albon,17,4.0,0
2024,12,2024-07-07,ocon,18,3.0,0
2024,12,2024-07-07,zhou,19,0.0,0
2024,12,2024-07-07,sargeant,20,0.0,0
2024,12,2024-07-07,bottas,21,0.0,0
2024,13,2024-07-21,max_verstappen,1,265.0,7
2024,13,2024-07-21,norris,2,189.0,1
2024,13,2024-07-21,leclerc,3,162.0,1
2024,13,2024-07-21,sainz,4,154.0,1
2024,13,2024-07-21,piastri,5,149.0,1
2024,13,2024-07-21,hamilton,6,125.0,1
2024,13,2024-07-21,perez,7,124.0,0
2024,13,2024-07-21,russell,8,116.0,1
2024,13,2024-07-21,alonso,9,45.0,0
2024,13,2024-07-21,stroll,10,24.0,0
2024,13,2024-07-21,hulkenberg,11,22.0,0
2024,13,2024-07-21,tsunoda,12,22.0,0
2024,13,2024-07-21,ricciardo,13,11.0,0
2024,13,2024-07-21,bearman,14,6.0,0
2024,13,2024-07-21,gasly,15,6.0,0
2024,13,2024-07-21,kevin_magnussen,16,5.0,0
2024,13,2024-07-21,albon,17,4.0,0
2024,13,2024-07-21,ocon,18,3.0,0
2024,13,2024-07-21,zhou,19,0.0,0
2024,13,2024-07-21,sargeant,20,0.0,0
2024,13,2024-07-21,bottas,21,0.0,0
2024,14,2024-07-28,max_verstappen,1,277.0,7
2024,14,2024-07-28,norris,2,199.0,1
2024,14,2024-07-28,leclerc,3,177.0,1
2024,14,2024-07-28,piastri,4,167.0,1
2024,14,2024-07-28,sainz,5,162.0,1
2024,14,2024-07-28,hamilton,6,150.0,2
2024,14,2024-07-28,perez,7,131.0,0
2024,14,2024-07-28,russell,8,116.0,1
2024,14,2024-07-28,alonso,9,49.0,0
2024,14,2024-07-28,stroll,10,24.0,0
2024,14,2024-07-28,hulkenberg,11,22.0,0
2024,14,2024-07-28,tsunoda,12,22.0,0
2024,14,2024-07-28,ricciardo,13,12.0,0
2024,14,2024-07-28,bearman,14,6.0,0
2024,14,2024-07-28,gasly,15,6.0,0
2024,14,2024-07-28,kevin_magnussen,16,5.0,0
2024,14,2024-07-28,ocon,17,5.0,0
2024,14,2024-07-28,albon,18,4.0,0
2024,14,2024-07-28,zhou,19,0.0,0
2024,14,2024-07-28,sargeant,20,0.0,0
2024,14,2024-07-28,bottas,21,0.0,0
2024,15,2024-08-25,max_verstappen,1,295.0,7
2024,15,2024-08-25,norris,2,225.0,2
2024,15,2024-08-25,leclerc,3,192.0,1
2024,15,2024-08-25,piastri,4,179.0,1
2024,15,2024-08-25,sainz,5,172.0,1
2024,15,2024-08-25,hamilton,6,154.0,2
2024,15,2024-08-25,perez,7,139.0,0
2024,15,2024-08-25,russell,8,122.0,1
2024,15,2024-08-25,alonso,9,50.0,0
2024,15,2024-08-25,stroll,10,24.0,0
2024,15,2024-08-25,hulkenberg,11,22.0,0
2024,15,2024-08-25,tsunoda,12,22.0,0
2024,15,2024-08-25,ricciardo,13,12.0,0
2024,15,2024-08-25,gasly,14,8.0,0
2024,15,2024-08-25,bearman,15,6.0,0
2024,15,2024-08-25,kevin_magnussen,16,5.0,0
2024,15,2024-08-25,ocon,17,5.0,0
2024,15,2024-08-25,albon,18,4.0,0
2024,15,2024-08-25,zhou,19,0.0,0
2024,15,2024-08-25,sargeant,20,0.0,0
2024,15,2024-08-25,bottas,21,0.0,0
2024,16,2024-09-01,max_verstappen,1,303.0,7
2024,16,2024-09-01,norris,2,241.0,2
2024,16,2024-09-01,leclerc,3,217.0,2
2024,16,2024-09-01,piastri,4,197.0,1
2024,16,2024-09-01,sainz,5,184.0,1
2024,16,2024-09-01,hamilton,6,164.0,2
2024,16,2024-09-01,perez,7,143.0,0
2024,16,2024-09-01,russell,8,128.0,1
2024,16,2024-09-01,alonso,9,50.0,0
2024,16,2024-09-01,stroll,10,24.0,0
2024,16,2024-09-01,hulkenberg,11,22.0,0
2024,16,2024-09-01,tsunoda,12,22.0,0
2024,16,2024-09-01,ricciardo,13,12.0,0
2024,16,2024-09-01,gasly,14,8.0,0
2024,16,2024-09-01,bearman,15,6.0,0
2024,16,2024-09-01,kevin_magnussen,16,6.0,0
2024,16,2024-09-01,albon,17,6.0,0
2024,16,2024-09-01,ocon,18,5.0,0
2024,16,2024-09-01,zhou,19,0.0,0
2024,16,2024-09-01,sargeant,20,0.0,0
2024,16,2024-09-01,colapinto,21,0.0,0
2024,16,2024-09-01,bottas,22,0.0,0
2024,17,2024-09-15,max_verstappen,1,313.0,7
2024,17,2024-09-15,norris,2,254.0,2
2024,17,2024-09-15,leclerc,3,235.0,2
2024,17,2024-09-15,piastri,4,222.0,2
