year,round,race_name,driver_id,constructor_id,podium_finish,grid_position,quali_position,driver_points_before_race,driver_wins_before_race,driver_avg_finish_last_3,driver_finish_volatility,driver_avg_finish_at_track,constructor_points_before_race,constructor_championship_position,circuit_id,overtaking_difficulty,grid_x_overtaking,driver_recovery_ability,recovery_opportunity,team_form_last_3,team_momentum,chaos_potential,strategic_team
2018,21,Abu Dhabi Grand Prix,kevin_magnussen,haas,0,13,13.0,55.0,0.0,14.666666666666666,5.770615218501403,12.0,90.0,6.0,yas_marina,3.0,39.0,0,0,12,0,0,0
2018,21,Abu Dhabi Grand Prix,alonso,mclaren,0,15,15.0,50.0,0.0,18.33333333333333,2.6076809620810573,12.0,62.0,7.0,yas_marina,3.0,45.0,0,0,12,0,0,1
2018,21,Abu Dhabi Grand Prix,brendon_hartley,toro_rosso,0,16,16.0,4.0,0.0,11.333333333333334,4.159326868617085,12.0,33.0,9.0,yas_marina,3.0,48.0,0,0,12,0,0,0
2018,21,Abu Dhabi Grand Prix,stroll,williams,0,20,20.0,6.0,0.0,14.666666666666666,2.3874672772626644,12.0,7.0,10.0,yas_marina,3.0,60.0,0,0,12,0,0,0
2018,21,Abu Dhabi Grand Prix,vandoorne,mclaren,0,18,18.0,12.0,0.0,11.0,3.271085446759224,12.0,62.0,7.0,yas_marina,3.0,54.0,0,0,12,0,0,1
2018,21,Abu Dhabi Grand Prix,sirotkin,williams,0,19,19.0,1.0,0.0,14.0,2.16794833886788,12.0,7.0,10.0,yas_marina,3.0,57.0,0,0,12,0,0,0
2018,21,Abu Dhabi Grand Prix,gasly,toro_rosso,0,17,17.0,29.0,0.0,11.666666666666666,3.535533905932738,12.0,33.0,9.0,yas_marina,3.0,51.0,0,0,12,0,0,0
2018,21,Abu Dhabi Grand Prix,ocon,force_india,0,9,9.0,49.0,0.0,15.0,4.33589667773576,12.0,107.0,5.0,yas_marina,3.0,27.0,0,0,12,0,0,0
2018,21,Abu Dhabi Grand Prix,ericsson,sauber,0,12,12.0,9.0,0.0,13.0,4.324349662087931,12.0,42.0,8.0,yas_marina,3.0,36.0,0,0,12,0,0,0
2018,21,Abu Dhabi Grand Prix,raikkonen,ferrari,0,4,4.0,251.0,1.0,2.333333333333333,1.483239697419136,12.0,553.0,2.0,yas_marina,3.0,12.0,0,0,12,0,0,1
2018,21,Abu Dhabi Grand Prix,hulkenberg,renault,0,10,10.0,69.0,0.0,10.333333333333334,6.50384501660364,12.0,114.0,4.0,yas_marina,3.0,30.0,0,0,12,0,0,0
2019,1,Australian Grand Prix,bottas,mercedes,1,2,2.0,0.0,0.0,5.0,1.3416407864998765,8.0,0.0,0.0,albert_park,3.0,6.0,0,0,12,0,1,1
2019,1,Australian Grand Prix,hamilton,mercedes,1,1,1.0,0.0,0.0,2.0,1.414213562373095,2.0,0.0,0.0,albert_park,3.0,3.0,0,0,12,0,1,1
2019,1,Australian Grand Prix,max_verstappen,red_bull,1,4,4.0,0.0,0.0,2.0,0.8366600265340798,6.0,0.0,0.0,albert_park,3.0,12.0,0,0,12,0,1,1
2019,1,Australian Grand Prix,vettel,ferrari,0,3,3.0,0.0,0.0,3.333333333333333,2.0000000000000004,1.0,0.0,0.0,albert_park,3.0,9.0,0,0,12,0,1,1
2019,1,Australian Grand Prix,leclerc,ferrari,0,5,5.0,0.0,0.0,7.0,5.310367218940701,13.0,0.0,0.0,albert_park,3.0,15.0,0,0,12,0,1,1
2019,1,Australian Grand Prix,kevin_magnussen,haas,0,7,7.0,0.0,0.0,11.333333333333334,5.263078946776306,17.0,0.0,0.0,albert_park,3.0,21.0,0,0,12,0,1,0
2019,1,Australian Grand Prix,hulkenberg,renault,0,11,11.0,0.0,0.0,15.0,7.3143694191638975,7.0,0.0,0.0,albert_park,3.0,33.0,0,0,12,0,1,0
2019,1,Australian Grand Prix,raikkonen,alfa,0,9,9.0,0.0,0.0,8.333333333333334,7.293833011524188,3.0,0.0,0.0,albert_park,3.0,27.0,0,0,12,0,1,0
2019,1,Australian Grand Prix,stroll,racing_point,0,16,16.0,0.0,0.0,14.333333333333334,2.588435821108957,14.0,0.0,0.0,albert_park,3.0,48.0,0,0,12,0,1,0
2019,1,Australian Grand Prix,kvyat,toro_rosso,0,15,15.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,albert_park,3.0,45.0,0,0,12,0,1,0
2019,1,Australian Grand Prix,gasly,red_bull,0,17,17.0,0.0,0.0,13.0,2.302172886644269,18.0,0.0,0.0,albert_park,3.0,51.0,0,0,12,0,1,1
2019,1,Australian Grand Prix,norris,mclaren,0,8,8.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,albert_park,3.0,24.0,0,0,12,0,1,1
2019,1,Australian Grand Prix,perez,racing_point,0,10,10.0,0.0,0.0,12.0,4.494441010848846,11.0,0.0,0.0,albert_park,3.0,30.0,0,0,12,0,1,0
2019,1,Australian Grand Prix,albon,toro_rosso,0,13,13.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,albert_park,3.0,39.0,0,0,12,0,1,0
2019,1,Australian Grand Prix,giovinazzi,alfa,0,14,14.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,albert_park,3.0,42.0,0,0,12,0,1,0
2019,1,Australian Grand Prix,russell,williams,0,19,19.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,albert_park,3.0,57.0,0,0,12,0,1,0
2019,1,Australian Grand Prix,kubica,williams,0,20,20.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,albert_park,3.0,60.0,0,0,12,0,1,0
2019,1,Australian Grand Prix,grosjean,haas,0,6,6.0,0.0,0.0,11.0,4.505552130427525,16.0,0.0,0.0,albert_park,3.0,18.0,0,0,12,0,1,0
2019,1,Australian Grand Prix,ricciardo,renault,0,12,12.0,0.0,0.0,8.333333333333334,6.855654600401044,4.0,0.0,0.0,albert_park,3.0,36.0,0,0,12,0,1,0
2019,1,Australian Grand Prix,sainz,mclaren,0,18,18.0,0.0,0.0,12.333333333333334,5.167204273105526,10.0,0.0,0.0,albert_park,3.0,54.0,0,0,12,0,1,1
2019,2,Bahrain Grand Prix,hamilton,mercedes,1,3,3.0,18.0,0.0,1.3333333333333333,1.3038404810405295,3.0,44.0,1.0,bahrain,3.0,9.0,0,0,12,0,0,1
2019,2,Bahrain Grand Prix,bottas,mercedes,1,4,4.0,26.0,1.0,3.6666666666666665,1.7888543819998337,2.0,44.0,1.0,bahrain,3.0,12.0,0,0,12,0,0,1
2019,2,Bahrain Grand Prix,leclerc,ferrari,1,1,1.0,10.0,0.0,6.333333333333333,3.898717737923586,12.0,22.0,2.0,bahrain,3.0,3.0,0,0,12,0,0,1
2019,2,Bahrain Grand Prix,max_verstappen,red_bull,0,5,5.0,15.0,0.0,2.6666666666666665,0.8366600265340798,19.0,15.0,3.0,bahrain,3.0,15.0,0,0,12,0,0,1
2019,2,Bahrain Grand Prix,vettel,ferrari,0,2,2.0,12.0,0.0,4.0,1.6733200530681511,1.0,22.0,2.0,bahrain,3.0,6.0,0,0,12,0,0,1
2019,2,Bahrain Grand Prix,norris,mclaren,0,9,10.0,0.0,0.0,12.0,0.0,12.0,0.0,9.0,bahrain,3.0,27.0,0,0,12,0,0,1
2019,2,Bahrain Grand Prix,raikkonen,alfa,0,8,9.0,4.0,0.0,10.0,7.293833011524187,18.0,4.0,6.0,bahrain,3.0,24.0,0,0,12,0,0,0
2019,2,Bahrain Grand Prix,gasly,red_bull,0,13,13.0,0.0,0.0,13.333333333333334,2.302172886644269,4.0,15.0,3.0,bahrain,3.0,39.0,0,0,12,0,0,1
2019,2,Bahrain Grand Prix,albon,toro_rosso,0,12,12.0,0.0,0.0,14.0,0.0,12.0,1.0,8.0,bahrain,3.0,36.0,0,0,12,0,0,0
2019,2,Bahrain Grand Prix,perez,racing_point,0,14,14.0,0.0,0.0,10.333333333333334,4.219004621945797,16.0,2.0,7.0,bahrain,3.0,42.0,0,0,12,0,0,0
2019,2,Bahrain Grand Prix,giovinazzi,alfa,0,16,16.0,0.0,0.0,15.0,0.0,12.0,4.0,6.0,bahrain,3.0,48.0,0,0,12,0,0,0
2019,2,Bahrain Grand Prix,kvyat,toro_rosso,0,15,15.0,1.0,0.0,10.0,0.0,12.0,1.0,8.0,bahrain,3.0,45.0,0,0,12,0,0,0
2019,2,Bahrain Grand Prix,kevin_magnussen,haas,0,6,6.0,8.0,0.0,8.333333333333334,5.52268050859363,5.0,8.0,4.0,bahrain,3.0,18.0,0,0,12,0,0,0
2019,2,Bahrain Grand Prix,stroll,racing_point,0,18,18.0,2.0,0.0,13.333333333333334,3.271085446759225,14.0,2.0,7.0,bahrain,3.0,54.0,0,0,12,0,0,0
2019,2,Bahrain Grand Prix,russell,williams,0,19,19.0,0.0,0.0,16.0,0.0,12.0,0.0,10.0,bahrain,3.0,57.0,0,0,12,0,0,0
2019,2,Bahrain Grand Prix,kubica,williams,0,20,20.0,0.0,0.0,17.0,0.0,12.0,0.0,10.0,bahrain,3.0,60.0,0,0,12,0,0,0
2019,2,Bahrain Grand Prix,hulkenberg,renault,0,17,17.0,6.0,0.0,15.333333333333334,7.231873892705818,6.0,6.0,5.0,bahrain,3.0,51.0,0,0,12,0,0,0
2019,2,Bahrain Grand Prix,ricciardo,renault,0,10,11.0,0.0,0.0,9.0,7.3824115301167,20.0,6.0,5.0,bahrain,3.0,30.0,0,0,12,0,0,0
2019,2,Bahrain Grand Prix,sainz,mclaren,0,7,7.0,0.0,0.0,12.666666666666666,6.534523701081817,11.0,0.0,9.0,bahrain,3.0,21.0,0,0,12,0,0,1
2019,2,Bahrain Grand Prix,grosjean,haas,0,11,8.0,0.0,0.0,11.666666666666666,4.722287581247039,13.0,8.0,4.0,bahrain,3.0,33.0,0,0,12,0,0,0
2019,3,Chinese Grand Prix,hamilton,mercedes,1,2,2.0,43.0,1.0,1.3333333333333333,1.3038404810405295,4.0,87.0,1.0,shanghai,3.0,6.0,0,0,12,0,0,1
2019,3,Chinese Grand Prix,bottas,mercedes,1,1,1.0,44.0,1.0,2.6666666666666665,1.9493588689617949,2.0,87.0,1.0,shanghai,3.0,3.0,0,0,12,0,0,1
2019,3,Chinese Grand Prix,vettel,ferrari,1,3,3.0,22.0,0.0,3.6666666666666665,1.7888543819998322,8.0,48.0,2.0,shanghai,3.0,9.0,0,0,12,0,0,1
2019,3,Chinese Grand Prix,max_verstappen,red_bull,0,5,5.0,27.0,0.0,3.333333333333333,1.140175425099141,5.0,31.0,3.0,shanghai,3.0,15.0,0,0,12,0,0,1
2019,3,Chinese Grand Prix,leclerc,ferrari,0,4,4.0,26.0,0.0,5.0,1.7888543819998317,19.0,48.0,2.0,shanghai,3.0,12.0,0,0,12,0,0,1
2019,3,Chinese Grand Prix,gasly,red_bull,0,6,6.0,4.0,0.0,11.666666666666666,3.049590136395382,18.0,31.0,3.0,shanghai,3.0,18.0,0,0,12,0,0,1
2019,3,Chinese Grand Prix,ricciardo,renault,0,7,7.0,0.0,0.0,13.666666666666666,7.700649323271382,1.0,6.0,7.0,shanghai,3.0,21.0,0,0,12,0,0,0
2019,3,Chinese Grand Prix,perez,racing_point,0,12,12.0,1.0,0.0,10.333333333333334,3.898717737923586,12.0,3.0,9.0,shanghai,3.0,36.0,0,0,12,0,0,0
2019,3,Chinese Grand Prix,raikkonen,alfa,0,13,13.0,10.0,0.0,11.333333333333334,6.557438524302,3.0,10.0,4.0,shanghai,3.0,39.0,0,0,12,0,0,0
2019,3,Chinese Grand Prix,albon,toro_rosso,0,0,0.0,2.0,0.0,11.5,3.5355339059327378,12.0,3.0,8.0,shanghai,3.0,0.0,0,0,12,0,0,0
2019,3,Chinese Grand Prix,grosjean,haas,0,10,10.0,0.0,0.0,15.666666666666666,5.403702434442518,17.0,8.0,6.0,shanghai,3.0,30.0,0,0,12,0,0,0
2019,3,Chinese Grand Prix,stroll,racing_point,0,16,16.0,2.0,0.0,12.0,3.271085446759225,14.0,3.0,9.0,shanghai,3.0,48.0,0,0,12,0,0,0
2019,3,Chinese Grand Prix,kevin_magnussen,haas,0,9,9.0,8.0,0.0,9.666666666666666,3.507135583350036,10.0,8.0,6.0,shanghai,3.0,27.0,0,0,12,0,0,0
2019,3,Chinese Grand Prix,sainz,mclaren,0,14,14.0,0.0,0.0,15.0,6.058052492344384,9.0,8.0,5.0,shanghai,3.0,42.0,0,0,12,0,0,1
2019,3,Chinese Grand Prix,giovinazzi,alfa,0,19,19.0,0.0,0.0,13.0,2.8284271247461903,12.0,10.0,4.0,shanghai,3.0,57.0,0,0,12,0,0,0
2019,3,Chinese Grand Prix,russell,williams,0,17,17.0,0.0,0.0,15.5,0.7071067811865476,12.0,0.0,10.0,shanghai,3.0,51.0,0,0,12,0,0,0
2019,3,Chinese Grand Prix,kubica,williams,0,18,18.0,0.0,0.0,16.5,0.7071067811865476,12.0,0.0,10.0,shanghai,3.0,54.0,0,0,12,0,0,0
2019,3,Chinese Grand Prix,norris,mclaren,0,15,15.0,8.0,0.0,9.0,4.242640687119285,12.0,8.0,5.0,shanghai,3.0,45.0,0,0,12,0,0,1
2019,3,Chinese Grand Prix,kvyat,toro_rosso,0,11,11.0,1.0,0.0,11.0,1.4142135623730951,12.0,3.0,8.0,shanghai,3.0,33.0,0,0,12,0,0,0
2019,3,Chinese Grand Prix,hulkenberg,renault,0,8,8.0,6.0,0.0,14.666666666666666,6.760177512462229,6.0,6.0,7.0,shanghai,3.0,24.0,0,0,12,0,0,0
2019,4,Azerbaijan Grand Prix,bottas,mercedes,1,1,1.0,62.0,1.0,1.6666666666666667,1.8708286933869729,14.0,130.0,1.0,baku,4.0,4.0,0,0,12,0,1,1
2019,4,Azerbaijan Grand Prix,hamilton,mercedes,1,2,2.0,68.0,2.0,1.3333333333333333,0.447213595499957,1.0,130.0,1.0,baku,4.0,8.0,0,0,12,0,1,1
2019,4,Azerbaijan Grand Prix,vettel,ferrari,1,3,3.0,37.0,0.0,4.0,1.5811388300841902,4.0,73.0,2.0,baku,4.0,12.0,0,0,12,0,1,1
2019,4,Azerbaijan Grand Prix,max_verstappen,red_bull,0,4,4.0,39.0,0.0,3.6666666666666665,0.8366600265340797,16.0,52.0,3.0,baku,4.0,16.0,0,0,12,0,1,1
2019,4,Azerbaijan Grand Prix,leclerc,ferrari,0,8,9.0,36.0,0.0,4.333333333333333,1.673320053068151,6.0,73.0,2.0,baku,4.0,32.0,0,0,12,0,1,1
2019,4,Azerbaijan Grand Prix,perez,racing_point,0,5,5.0,5.0,0.0,10.333333333333334,2.0493901531919203,3.0,7.0,8.0,baku,4.0,20.0,0,0,12,0,1,0
2019,4,Azerbaijan Grand Prix,sainz,mclaren,0,9,10.0,0.0,0.0,17.666666666666668,5.674504383644443,5.0,8.0,7.0,baku,4.0,36.0,0,0,12,0,1,1
2019,4,Azerbaijan Grand Prix,norris,mclaren,0,7,7.0,8.0,0.0,12.0,6.0,12.0,8.0,7.0,baku,4.0,28.0,0,0,12,0,1,1
2019,4,Azerbaijan Grand Prix,stroll,racing_point,0,13,14.0,2.0,0.0,11.666666666666666,3.271085446759225,8.0,7.0,8.0,baku,4.0,52.0,0,0,12,0,1,0
2019,4,Azerbaijan Grand Prix,raikkonen,alfa,0,0,19.0,12.0,0.0,8.0,5.93295878967653,2.0,12.0,5.0,baku,4.0,0.0,0,0,12,0,1,0
2019,4,Azerbaijan Grand Prix,albon,toro_rosso,0,11,12.0,3.0,0.0,11.0,2.6457513110645907,12.0,4.0,9.0,baku,4.0,44.0,0,0,12,0,1,0
2019,4,Azerbaijan Grand Prix,giovinazzi,alfa,0,17,8.0,0.0,0.0,13.666666666666666,2.309401076758504,12.0,12.0,5.0,baku,4.0,68.0,0,0,12,0,1,0
2019,4,Azerbaijan Grand Prix,kevin_magnussen,haas,0,12,13.0,8.0,0.0,10.666666666666666,2.949576240750525,13.0,8.0,6.0,baku,4.0,48.0,0,0,12,0,1,0
2019,4,Azerbaijan Grand Prix,hulkenberg,renault,0,15,16.0,6.0,0.0,14.666666666666666,5.504543577809153,18.0,12.0,4.0,baku,4.0,60.0,0,0,12,0,1,0
2019,4,Azerbaijan Grand Prix,russell,williams,0,16,17.0,0.0,0.0,15.666666666666666,0.5773502691896258,12.0,0.0,10.0,baku,4.0,64.0,0,0,12,0,1,0
2019,4,Azerbaijan Grand Prix,kubica,williams,0,0,18.0,0.0,0.0,16.666666666666668,0.5773502691896255,12.0,0.0,10.0,baku,4.0,0.0,0,0,12,0,1,0
2019,4,Azerbaijan Grand Prix,gasly,red_bull,0,0,20.0,13.0,0.0,8.333333333333334,3.9623225512317903,12.0,52.0,3.0,baku,4.0,0.0,0,0,12,0,1,1
2019,4,Azerbaijan Grand Prix,grosjean,haas,0,14,15.0,0.0,0.0,16.333333333333332,5.449770637375485,15.0,8.0,6.0,baku,4.0,56.0,0,0,12,0,1,0
2019,4,Azerbaijan Grand Prix,kvyat,toro_rosso,0,6,6.0,1.0,0.0,13.666666666666666,4.725815626252609,12.0,4.0,9.0,baku,4.0,24.0,0,0,12,0,1,0
2019,4,Azerbaijan Grand Prix,ricciardo,renault,0,10,11.0,6.0,0.0,14.666666666666666,7.503332592921628,17.0,12.0,4.0,baku,4.0,40.0,0,0,12,0,1,0
2019,5,Spanish Grand Prix,hamilton,mercedes,1,2,2.0,86.0,2.0,1.3333333333333333,0.5477225575051653,1.0,173.0,1.0,catalunya,4.0,8.0,0,0,12,0,0,1
2019,5,Spanish Grand Prix,bottas,mercedes,1,1,1.0,87.0,2.0,1.6666666666666667,1.6431676725155009,2.0,173.0,1.0,catalunya,4.0,4.0,0,0,12,0,0,1
2019,5,Spanish Grand Prix,max_verstappen,red_bull,1,4,4.0,51.0,0.0,4.0,0.5477225575051723,3.0,64.0,3.0,catalunya,4.0,16.0,0,0,12,0,0,1
2019,5,Spanish Grand Prix,vettel,ferrari,0,3,3.0,52.0,0.0,3.6666666666666665,1.1401754250991385,4.0,99.0,2.0,catalunya,4.0,12.0,0,0,12,0,0,1
2019,5,Spanish Grand Prix,leclerc,ferrari,0,5,5.0,47.0,0.0,4.333333333333333,1.4142135623730945,10.0,99.0,2.0,catalunya,4.0,20.0,0,0,12,0,0,1
2019,5,Spanish Grand Prix,gasly,red_bull,0,6,6.0,13.0,0.0,10.333333333333334,4.8270073544588685,19.0,64.0,3.0,catalunya,4.0,24.0,0,0,12,0,0,1
2019,5,Spanish Grand Prix,kevin_magnussen,haas,0,8,8.0,8.0,0.0,13.0,3.082207001484488,6.0,8.0,8.0,catalunya,4.0,32.0,0,0,12,0,0,0
2019,5,Spanish Grand Prix,sainz,mclaren,0,12,13.0,6.0,0.0,13.333333333333334,6.534523701081817,7.0,18.0,4.0,catalunya,4.0,48.0,0,0,12,0,0,1
2019,5,Spanish Grand Prix,kvyat,toro_rosso,0,9,9.0,1.0,0.0,16.666666666666668,4.69041575982343,12.0,4.0,9.0,catalunya,4.0,36.0,0,0,12,0,0,0
2019,5,Spanish Grand Prix,grosjean,haas,0,7,7.0,0.0,0.0,16.333333333333332,4.868264577855235,18.0,8.0,8.0,catalunya,4.0,28.0,0,0,12,0,0,0
2019,5,Spanish Grand Prix,albon,toro_rosso,0,11,12.0,3.0,0.0,10.0,2.160246899469287,12.0,4.0,9.0,catalunya,4.0,44.0,0,0,12,0,0,0
2019,5,Spanish Grand Prix,ricciardo,renault,0,13,10.0,6.0,0.0,15.0,7.503332592921628,5.0,12.0,7.0,catalunya,4.0,52.0,0,0,12,0,0,0
2019,5,Spanish Grand Prix,hulkenberg,renault,0,0,16.0,6.0,0.0,17.0,5.412947441089743,20.0,12.0,7.0,catalunya,4.0,0.0,0,0,12,0,0,0
2019,5,Spanish Grand Prix,raikkonen,alfa,0,14,14.0,13.0,0.0,8.666666666666666,4.827007354458867,17.0,13.0,6.0,catalunya,4.0,56.0,0,0,12,0,0,0
2019,5,Spanish Grand Prix,perez,racing_point,0,15,15.0,13.0,0.0,8.0,2.6457513110645907,9.0,17.0,5.0,catalunya,4.0,60.0,0,0,12,0,0,0
2019,5,Spanish Grand Prix,giovinazzi,alfa,0,18,18.0,0.0,0.0,12.666666666666666,2.0615528128088303,12.0,13.0,6.0,catalunya,4.0,72.0,0,0,12,0,0,0
2019,5,Spanish Grand Prix,russell,williams,0,19,19.0,0.0,0.0,15.333333333333334,0.5773502691896257,12.0,0.0,10.0,catalunya,4.0,76.0,0,0,12,0,0,0
2019,5,Spanish Grand Prix,kubica,williams,0,17,20.0,0.0,0.0,16.333333333333332,0.5773502691896257,12.0,0.0,10.0,catalunya,4.0,68.0,0,0,12,0,0,0
2019,5,Spanish Grand Prix,stroll,racing_point,0,16,17.0,4.0,0.0,11.666666666666666,2.3021728866442674,11.0,17.0,5.0,catalunya,4.0,64.0,0,0,12,0,0,0
2019,5,Spanish Grand Prix,norris,mclaren,0,10,11.0,12.0,0.0,10.666666666666666,5.291502622129181,12.0,18.0,4.0,catalunya,4.0,40.0,0,0,12,0,0,1
2019,6,Monaco Grand Prix,hamilton,mercedes,1,1,1.0,112.0,3.0,1.3333333333333333,0.5477225575051653,3.0,217.0,1.0,monaco,5.0,5.0,0,0,12,0,1,1
2019,6,Monaco Grand Prix,vettel,ferrari,1,4,4.0,64.0,0.0,3.333333333333333,0.8366600265340762,2.0,121.0,2.0,monaco,5.0,20.0,0,0,12,0,1,1
2019,6,Monaco Grand Prix,bottas,mercedes,1,2,2.0,105.0,2.0,1.6666666666666667,0.547722557505173,5.0,217.0,1.0,monaco,5.0,10.0,0,0,12,0,1,1
2019,6,Monaco Grand Prix,max_verstappen,red_bull,0,3,3.0,66.0,0.0,3.6666666666666665,0.5477225575051723,9.0,87.0,3.0,monaco,5.0,15.0,0,0,12,0,1,1
2019,6,Monaco Grand Prix,gasly,red_bull,0,8,5.0,21.0,0.0,9.666666666666666,4.615192303685731,7.0,87.0,3.0,monaco,5.0,40.0,0,0,12,0,1,1
2019,6,Monaco Grand Prix,sainz,mclaren,0,9,9.0,10.0,0.0,9.666666666666666,6.024948132556828,10.0,22.0,4.0,monaco,5.0,45.0,0,0,12,0,1,1
2019,6,Monaco Grand Prix,kvyat,toro_rosso,0,7,8.0,3.0,0.0,15.666666666666666,4.868264577855235,12.0,6.0,9.0,monaco,5.0,35.0,0,0,12,0,1,0
2019,6,Monaco Grand Prix,albon,toro_rosso,0,10,10.0,3.0,0.0,10.666666666666666,1.8708286933869709,12.0,6.0,9.0,monaco,5.0,50.0,0,0,12,0,1,0
2019,6,Monaco Grand Prix,ricciardo,renault,0,6,7.0,6.0,0.0,13.0,5.540758070878027,1.0,12.0,8.0,monaco,5.0,30.0,0,0,12,0,1,0
2019,6,Monaco Grand Prix,grosjean,haas,0,13,13.0,1.0,0.0,13.0,4.560701700396552,15.0,15.0,6.0,monaco,5.0,65.0,0,0,12,0,1,0
2019,6,Monaco Grand Prix,norris,mclaren,0,12,12.0,12.0,0.0,15.333333333333334,6.099180272790763,12.0,22.0,4.0,monaco,5.0,60.0,0,0,12,0,1,1
2019,6,Monaco Grand Prix,perez,racing_point,0,16,17.0,13.0,0.0,9.666666666666666,3.646916505762094,12.0,17.0,5.0,monaco,5.0,80.0,0,0,12,0,1,0
2019,6,Monaco Grand Prix,hulkenberg,renault,0,11,11.0,6.0,0.0,15.666666666666666,4.868264577855234,8.0,12.0,8.0,monaco,5.0,55.0,0,0,12,0,1,0
2019,6,Monaco Grand Prix,kevin_magnussen,haas,0,5,6.0,14.0,0.0,11.0,3.5777087639996634,13.0,15.0,6.0,monaco,5.0,25.0,0,0,12,0,1,0
2019,6,Monaco Grand Prix,russell,williams,0,19,19.0,0.0,0.0,16.0,0.8366600265340753,12.0,0.0,10.0,monaco,5.0,95.0,0,0,12,0,1,0
2019,6,Monaco Grand Prix,stroll,racing_point,0,17,18.0,4.0,0.0,13.333333333333334,4.159326868617084,17.0,17.0,5.0,monaco,5.0,85.0,0,0,12,0,1,0
2019,6,Monaco Grand Prix,raikkonen,alfa,0,14,14.0,13.0,0.0,11.0,2.701851217221257,4.0,13.0,7.0,monaco,5.0,70.0,0,0,12,0,1,0
2019,6,Monaco Grand Prix,kubica,williams,0,20,20.0,0.0,0.0,17.0,0.8366600265340753,12.0,0.0,10.0,monaco,5.0,100.0,0,0,12,0,1,0
2019,6,Monaco Grand Prix,giovinazzi,alfa,0,18,15.0,0.0,0.0,14.333333333333334,2.16794833886788,12.0,13.0,7.0,monaco,5.0,90.0,0,0,12,0,1,0
2019,6,Monaco Grand Prix,leclerc,ferrari,0,15,16.0,57.0,0.0,5.0,0.8944271909999136,18.0,121.0,2.0,monaco,5.0,75.0,0,0,12,0,1,1
2019,7,Canadian Grand Prix,hamilton,mercedes,1,2,2.0,137.0,4.0,1.3333333333333333,0.447213595499957,5.0,257.0,1.0,villeneuve,3.0,6.0,0,0,12,0,0,1
2019,7,Canadian Grand Prix,vettel,ferrari,1,1,1.0,82.0,0.0,3.0,1.1401754250991385,1.0,139.0,2.0,villeneuve,3.0,3.0,0,0,12,0,0,1
2019,7,Canadian Grand Prix,leclerc,ferrari,1,3,3.0,57.0,0.0,10.0,6.985699678629192,10.0,139.0,2.0,villeneuve,3.0,9.0,0,0,12,0,0,1
2019,7,Canadian Grand Prix,bottas,mercedes,0,6,6.0,120.0,2.0,2.0,0.7071067811865529,2.0,257.0,1.0,villeneuve,3.0,18.0,0,0,12,0,0,1
2019,7,Canadian Grand Prix,max_verstappen,red_bull,0,9,11.0,78.0,0.0,3.6666666666666665,0.4472135954999655,3.0,110.0,3.0,villeneuve,3.0,27.0,0,0,12,0,0,1
2019,7,Canadian Grand Prix,ricciardo,renault,0,4,4.0,8.0,0.0,13.666666666666666,5.630275304103699,4.0,14.0,8.0,villeneuve,3.0,12.0,0,0,12,0,0,0
2019,7,Canadian Grand Prix,hulkenberg,renault,0,7,7.0,6.0,0.0,13.333333333333334,3.049590136395381,7.0,14.0,8.0,villeneuve,3.0,21.0,0,0,12,0,0,0
2019,7,Canadian Grand Prix,gasly,red_bull,0,5,5.0,32.0,0.0,9.333333333333334,4.929503017546495,11.0,110.0,3.0,villeneuve,3.0,15.0,0,0,12,0,0,1
2019,7,Canadian Grand Prix,stroll,racing_point,0,17,18.0,4.0,0.0,14.666666666666666,3.8078865529319534,20.0,17.0,5.0,villeneuve,3.0,51.0,0,0,12,0,0,0
2019,7,Canadian Grand Prix,kvyat,toro_rosso,0,10,12.0,9.0,0.0,11.666666666666666,5.585696017507576,12.0,16.0,7.0,villeneuve,3.0,30.0,0,0,12,0,0,0
2019,7,Canadian Grand Prix,sainz,mclaren,0,11,9.0,18.0,0.0,7.0,5.540758070878027,8.0,30.0,4.0,villeneuve,3.0,33.0,0,0,12,0,0,1
2019,7,Canadian Grand Prix,perez,racing_point,0,15,16.0,13.0,0.0,11.0,3.492849839314596,14.0,17.0,5.0,villeneuve,3.0,45.0,0,0,12,0,0,0
2019,7,Canadian Grand Prix,giovinazzi,alfa,0,12,13.0,0.0,0.0,15.666666666666666,3.2093613071762426,12.0,13.0,9.0,villeneuve,3.0,36.0,0,0,12,0,0,0
2019,7,Canadian Grand Prix,grosjean,haas,0,14,15.0,2.0,0.0,12.666666666666666,4.816637831516919,12.0,16.0,6.0,villeneuve,3.0,42.0,0,0,12,0,0,0
2019,7,Canadian Grand Prix,raikkonen,alfa,0,16,17.0,13.0,0.0,13.666666666666666,4.037325847637268,6.0,13.0,9.0,villeneuve,3.0,48.0,0,0,12,0,0,0
2019,7,Canadian Grand Prix,russell,williams,0,18,19.0,0.0,0.0,15.666666666666666,0.8944271909999157,12.0,0.0,10.0,villeneuve,3.0,54.0,0,0,12,0,0,0
